trial_num,context_id,is_old,target_pos,target_shape,distractors
37,old_ctx_1,True,"(2, 4)",T_right,"[((5, 4), 'L_right'), ((0, 7), 'L_up'), ((6, 7), 'L_right'), ((5, 0), 'L_left'), ((9, 0), 'L_right'), ((7, 2), 'L_up'), ((9, 7), 'L_up'), ((2, 0), 'L_left'), ((0, 2), 'L_up'), ((3, 7), 'L_left'), ((9, 4), 'L_left')]"
618,new_ctx_11176,False,"(9, 7)",T_left,"[((0, 7), 'L_down'), ((2, 5), 'L_up'), ((7, 5), 'L_down'), ((6, 0), 'L_right'), ((5, 3), 'L_left'), ((0, 3), 'L_down'), ((9, 0), 'L_left'), ((5, 7), 'L_right'), ((3, 1), 'L_left'), ((0, 0), 'L_up'), ((9, 3), 'L_down')]"
43,old_ctx_1,True,"(2, 4)",T_right,"[((5, 4), 'L_right'), ((0, 7), 'L_up'), ((6, 7), 'L_right'), ((5, 0), 'L_left'), ((9, 0), 'L_right'), ((7, 2), 'L_up'), ((9, 7), 'L_up'), ((2, 0), 'L_left'), ((0, 2), 'L_up'), ((3, 7), 'L_left'), ((9, 4), 'L_left')]"
500,new_ctx_78645,False,"(7, 2)",T_right,"[((3, 2), 'L_left'), ((1, 4), 'L_right'), ((5, 0), 'L_down'), ((9, 0), 'L_left'), ((6, 7), 'L_right'), ((3, 6), 'L_right'), ((5, 4), 'L_left'), ((0, 0), 'L_right'), ((9, 4), 'L_down'), ((0, 7), 'L_left'), ((9, 7), 'L_up')]"
474,new_ctx_14438,False,"(2, 5)",T_left,"[((0, 7), 'L_right'), ((9, 0), 'L_right'), ((7, 7), 'L_down'), ((5, 4), 'L_up'), ((7, 2), 'L_up'), ((5, 0), 'L_up'), ((1, 0), 'L_left'), ((9, 5), 'L_right'), ((0, 3), 'L_up'), ((3, 2), 'L_right'), ((4, 7), 'L_right')]"
468,new_ctx_29139,False,"(9, 4)",T_left,"[((6, 7), 'L_down'), ((0, 7), 'L_up'), ((0, 0), 'L_down'), ((3, 1), 'L_down'), ((6, 3), 'L_left'), ((9, 1), 'L_up'), ((3, 4), 'L_left'), ((0, 3), 'L_up'), ((9, 7), 'L_up'), ((6, 0), 'L_left'), ((3, 7), 'L_left')]"
625,new_ctx_91655,False,"(1, 0)",T_right,"[((5, 4), 'L_left'), ((2, 5), 'L_right'), ((5, 0), 'L_right'), ((3, 2), 'L_up'), ((0, 3), 'L_right'), ((9, 0), 'L_left'), ((0, 7), 'L_down'), ((9, 7), 'L_left'), ((9, 4), 'L_down'), ((4, 7), 'L_down'), ((7, 2), 'L_down')]"
560,new_ctx_80305,False,"(5, 0)",T_right,"[((0, 4), 'L_down'), ((5, 4), 'L_left'), ((0, 0), 'L_right'), ((7, 2), 'L_right'), ((9, 4), 'L_left'), ((9, 7), 'L_down'), ((0, 7), 'L_right'), ((3, 7), 'L_left'), ((3, 2), 'L_left'), ((6, 7), 'L_right'), ((9, 0), 'L_down')]"
245,old_ctx_8,True,"(3, 3)",T_right,"[((0, 4), 'L_right'), ((6, 0), 'L_down'), ((7, 3), 'L_right'), ((7, 7), 'L_right'), ((0, 0), 'L_left'), ((3, 7), 'L_right'), ((9, 0), 'L_right'), ((3, 0), 'L_right'), ((0, 7), 'L_left'), ((9, 5), 'L_up'), ((5, 5), 'L_left')]"
263,old_ctx_8,True,"(3, 3)",T_right,"[((0, 4), 'L_right'), ((6, 0), 'L_down'), ((7, 3), 'L_right'), ((7, 7), 'L_right'), ((0, 0), 'L_left'), ((3, 7), 'L_right'), ((9, 0), 'L_right'), ((3, 0), 'L_right'), ((0, 7), 'L_left'), ((9, 5), 'L_up'), ((5, 5), 'L_left')]"
393,new_ctx_54143,False,"(6, 6)",T_right,"[((0, 4), 'L_up'), ((3, 0), 'L_down'), ((6, 0), 'L_up'), ((3, 6), 'L_up'), ((9, 3), 'L_down'), ((3, 3), 'L_up'), ((0, 7), 'L_right'), ((0, 0), 'L_left'), ((6, 3), 'L_up'), ((9, 0), 'L_up'), ((9, 7), 'L_left')]"
8,old_ctx_0,True,"(9, 4)",T_left,"[((0, 6), 'L_up'), ((3, 1), 'L_left'), ((3, 7), 'L_left'), ((0, 0), 'L_left'), ((6, 3), 'L_down'), ((3, 4), 'L_down'), ((9, 1), 'L_up'), ((6, 6), 'L_up'), ((9, 7), 'L_right'), ((0, 3), 'L_left'), ((6, 0), 'L_down')]"
24,old_ctx_0,True,"(9, 4)",T_left,"[((0, 6), 'L_up'), ((3, 1), 'L_left'), ((3, 7), 'L_left'), ((0, 0), 'L_left'), ((6, 3), 'L_down'), ((3, 4), 'L_down'), ((9, 1), 'L_up'), ((6, 6), 'L_up'), ((9, 7), 'L_right'), ((0, 3), 'L_left'), ((6, 0), 'L_down')]"
242,old_ctx_8,True,"(3, 3)",T_right,"[((0, 4), 'L_right'), ((6, 0), 'L_down'), ((7, 3), 'L_right'), ((7, 7), 'L_right'), ((0, 0), 'L_left'), ((3, 7), 'L_right'), ((9, 0), 'L_right'), ((3, 0), 'L_right'), ((0, 7), 'L_left'), ((9, 5), 'L_up'), ((5, 5), 'L_left')]"
335,old_ctx_11,True,"(4, 4)",T_right,"[((6, 7), 'L_right'), ((8, 0), 'L_right'), ((2, 2), 'L_left'), ((6, 2), 'L_left'), ((0, 4), 'L_right'), ((9, 4), 'L_up'), ((9, 7), 'L_up'), ((3, 7), 'L_down'), ((0, 0), 'L_up'), ((0, 7), 'L_down'), ((4, 0), 'L_right')]"
635,new_ctx_68233,False,"(9, 3)",T_right,"[((3, 1), 'L_down'), ((6, 6), 'L_right'), ((0, 3), 'L_left'), ((3, 7), 'L_down'), ((6, 3), 'L_up'), ((0, 0), 'L_up'), ((0, 6), 'L_up'), ((9, 0), 'L_up'), ((3, 4), 'L_left'), ((6, 0), 'L_down'), ((9, 6), 'L_down')]"
608,new_ctx_61084,False,"(0, 6)",T_left,"[((0, 3), 'L_up'), ((3, 4), 'L_up'), ((6, 7), 'L_down'), ((9, 3), 'L_left'), ((3, 0), 'L_left'), ((3, 7), 'L_down'), ((0, 0), 'L_left'), ((6, 0), 'L_down'), ((9, 0), 'L_right'), ((9, 6), 'L_left'), ((6, 4), 'L_right')]"
406,new_ctx_32037,False,"(9, 0)",T_left,"[((2, 5), 'L_left'), ((7, 2), 'L_right'), ((8, 7), 'L_up'), ((2, 1), 'L_down'), ((4, 7), 'L_right'), ((6, 5), 'L_down'), ((9, 4), 'L_up'), ((4, 3), 'L_down'), ((0, 7), 'L_right'), ((0, 3), 'L_left'), ((5, 0), 'L_left')]"
404,new_ctx_38850,False,"(6, 6)",T_left,"[((8, 0), 'L_down'), ((2, 2), 'L_right'), ((8, 4), 'L_right'), ((3, 7), 'L_down'), ((4, 4), 'L_right'), ((0, 4), 'L_right'), ((0, 7), 'L_down'), ((6, 2), 'L_up'), ((0, 0), 'L_up'), ((4, 0), 'L_right'), ((9, 7), 'L_right')]"
250,old_ctx_8,True,"(3, 3)",T_right,"[((0, 4), 'L_right'), ((6, 0), 'L_down'), ((7, 3), 'L_right'), ((7, 7), 'L_right'), ((0, 0), 'L_left'), ((3, 7), 'L_right'), ((9, 0), 'L_right'), ((3, 0), 'L_right'), ((0, 7), 'L_left'), ((9, 5), 'L_up'), ((5, 5), 'L_left')]"
627,new_ctx_11997,False,"(0, 7)",T_right,"[((9, 1), 'L_right'), ((3, 4), 'L_right'), ((9, 4), 'L_down'), ((6, 0), 'L_up'), ((0, 3), 'L_left'), ((0, 0), 'L_right'), ((6, 4), 'L_left'), ((9, 7), 'L_down'), ((3, 0), 'L_left'), ((3, 7), 'L_up'), ((6, 7), 'L_up')]"
290,old_ctx_9,True,"(6, 0)",T_left,"[((3, 0), 'L_up'), ((7, 5), 'L_left'), ((9, 3), 'L_down'), ((2, 5), 'L_up'), ((4, 7), 'L_right'), ((5, 3), 'L_down'), ((0, 7), 'L_left'), ((0, 0), 'L_left'), ((9, 7), 'L_up'), ((9, 0), 'L_left'), ((0, 3), 'L_down')]"
649,new_ctx_68818,False,"(9, 4)",T_right,"[((5, 0), 'L_down'), ((6, 5), 'L_down'), ((3, 2), 'L_down'), ((0, 7), 'L_left'), ((9, 7), 'L_right'), ((7, 2), 'L_left'), ((0, 3), 'L_up'), ((2, 5), 'L_right'), ((1, 0), 'L_down'), ((9, 0), 'L_right'), ((4, 7), 'L_up')]"
581,new_ctx_98519,False,"(5, 4)",T_left,"[((1, 0), 'L_right'), ((7, 2), 'L_up'), ((9, 7), 'L_left'), ((0, 6), 'L_left'), ((3, 7), 'L_right'), ((3, 2), 'L_right'), ((6, 7), 'L_up'), ((9, 0), 'L_right'), ((5, 0), 'L_down'), ((9, 4), 'L_left'), ((0, 3), 'L_down')]"
361,new_ctx_86936,False,"(9, 2)",T_right,"[((6, 7), 'L_left'), ((3, 0), 'L_up'), ((3, 4), 'L_up'), ((0, 0), 'L_left'), ((0, 3), 'L_left'), ((9, 6), 'L_right'), ((0, 7), 'L_up'), ((7, 4), 'L_left'), ((7, 0), 'L_right'), ((3, 7), 'L_left'), ((5, 2), 'L_down')]"
425,new_ctx_32865,False,"(3, 7)",T_right,"[((0, 4), 'L_up'), ((2, 2), 'L_left'), ((6, 2), 'L_down'), ((6, 6), 'L_down'), ((0, 7), 'L_right'), ((9, 0), 'L_right'), ((9, 7), 'L_left'), ((9, 3), 'L_down'), ((0, 0), 'L_left'), ((4, 4), 'L_down'), ((4, 0), 'L_left')]"
88,old_ctx_2,True,"(3, 5)",T_right,"[((0, 3), 'L_up'), ((9, 0), 'L_down'), ((7, 5), 'L_left'), ((5, 3), 'L_up'), ((0, 0), 'L_down'), ((6, 0), 'L_right'), ((9, 3), 'L_up'), ((9, 7), 'L_right'), ((0, 6), 'L_left'), ((3, 1), 'L_down'), ((5, 7), 'L_up')]"
414,new_ctx_10574,False,"(9, 4)",T_right,"[((3, 2), 'L_down'), ((2, 5), 'L_right'), ((7, 2), 'L_up'), ((6, 5), 'L_left'), ((0, 3), 'L_up'), ((5, 0), 'L_right'), ((8, 7), 'L_left'), ((1, 0), 'L_right'), ((9, 0), 'L_down'), ((0, 7), 'L_left'), ((4, 7), 'L_right')]"
471,new_ctx_44756,False,"(3, 7)",T_left,"[((6, 0), 'L_down'), ((0, 4), 'L_right'), ((9, 0), 'L_up'), ((6, 3), 'L_up'), ((3, 0), 'L_right'), ((0, 7), 'L_right'), ((6, 7), 'L_down'), ((9, 4), 'L_up'), ((9, 7), 'L_down'), ((0, 0), 'L_right'), ((3, 3), 'L_down')]"
586,new_ctx_23692,False,"(2, 2)",T_right,"[((6, 2), 'L_up'), ((1, 7), 'L_up'), ((4, 0), 'L_left'), ((9, 3), 'L_up'), ((5, 7), 'L_up'), ((7, 5), 'L_right'), ((8, 0), 'L_up'), ((4, 4), 'L_up'), ((0, 4), 'L_right'), ((9, 7), 'L_left'), ((0, 0), 'L_up')]"
122,old_ctx_4,True,"(6, 7)",T_right,"[((5, 0), 'L_left'), ((9, 7), 'L_down'), ((2, 2), 'L_down'), ((0, 7), 'L_up'), ((4, 4), 'L_left'), ((0, 4), 'L_up'), ((7, 2), 'L_down'), ((9, 0), 'L_down'), ((0, 0), 'L_up'), ((9, 4), 'L_up'), ((3, 7), 'L_left')]"
125,old_ctx_4,True,"(6, 7)",T_right,"[((5, 0), 'L_left'), ((9, 7), 'L_down'), ((2, 2), 'L_down'), ((0, 7), 'L_up'), ((4, 4), 'L_left'), ((0, 4), 'L_up'), ((7, 2), 'L_down'), ((9, 0), 'L_down'), ((0, 0), 'L_up'), ((9, 4), 'L_up'), ((3, 7), 'L_left')]"
488,new_ctx_95436,False,"(7, 2)",T_right,"[((0, 0), 'L_down'), ((5, 0), 'L_right'), ((5, 7), 'L_right'), ((0, 3), 'L_down'), ((2, 5), 'L_up'), ((9, 4), 'L_down'), ((9, 0), 'L_down'), ((5, 4), 'L_down'), ((8, 7), 'L_left'), ((0, 7), 'L_right'), ((3, 2), 'L_left')]"
1,old_ctx_0,True,"(9, 4)",T_left,"[((0, 6), 'L_up'), ((3, 1), 'L_left'), ((3, 7), 'L_left'), ((0, 0), 'L_left'), ((6, 3), 'L_down'), ((3, 4), 'L_down'), ((9, 1), 'L_up'), ((6, 6), 'L_up'), ((9, 7), 'L_right'), ((0, 3), 'L_left'), ((6, 0), 'L_down')]"
446,new_ctx_20101,False,"(6, 2)",T_left,"[((7, 5), 'L_right'), ((2, 2), 'L_right'), ((4, 4), 'L_left'), ((0, 4), 'L_up'), ((4, 7), 'L_up'), ((9, 0), 'L_up'), ((1, 7), 'L_right'), ((0, 0), 'L_up'), ((9, 3), 'L_up'), ((4, 0), 'L_left'), ((9, 7), 'L_up')]"
237,old_ctx_7,True,"(7, 5)",T_left,"[((2, 2), 'L_down'), ((4, 4), 'L_down'), ((4, 0), 'L_up'), ((2, 7), 'L_left'), ((0, 5), 'L_left'), ((8, 0), 'L_right'), ((9, 7), 'L_left'), ((9, 3), 'L_down'), ((5, 7), 'L_right'), ((6, 2), 'L_up'), ((0, 0), 'L_down')]"
229,old_ctx_7,True,"(7, 5)",T_left,"[((2, 2), 'L_down'), ((4, 4), 'L_down'), ((4, 0), 'L_up'), ((2, 7), 'L_left'), ((0, 5), 'L_left'), ((8, 0), 'L_right'), ((9, 7), 'L_left'), ((9, 3), 'L_down'), ((5, 7), 'L_right'), ((6, 2), 'L_up'), ((0, 0), 'L_down')]"
9,old_ctx_0,True,"(9, 4)",T_left,"[((0, 6), 'L_up'), ((3, 1), 'L_left'), ((3, 7), 'L_left'), ((0, 0), 'L_left'), ((6, 3), 'L_down'), ((3, 4), 'L_down'), ((9, 1), 'L_up'), ((6, 6), 'L_up'), ((9, 7), 'L_right'), ((0, 3), 'L_left'), ((6, 0), 'L_down')]"
84,old_ctx_2,True,"(3, 5)",T_right,"[((0, 3), 'L_up'), ((9, 0), 'L_down'), ((7, 5), 'L_left'), ((5, 3), 'L_up'), ((0, 0), 'L_down'), ((6, 0), 'L_right'), ((9, 3), 'L_up'), ((9, 7), 'L_right'), ((0, 6), 'L_left'), ((3, 1), 'L_down'), ((5, 7), 'L_up')]"
405,new_ctx_72030,False,"(0, 3)",T_right,"[((9, 0), 'L_right'), ((6, 3), 'L_down'), ((3, 7), 'L_up'), ((9, 6), 'L_right'), ((3, 1), 'L_down'), ((0, 7), 'L_up'), ((0, 0), 'L_right'), ((6, 7), 'L_up'), ((9, 3), 'L_up'), ((6, 0), 'L_up'), ((3, 4), 'L_up')]"
87,old_ctx_2,True,"(3, 5)",T_right,"[((0, 3), 'L_up'), ((9, 0), 'L_down'), ((7, 5), 'L_left'), ((5, 3), 'L_up'), ((0, 0), 'L_down'), ((6, 0), 'L_right'), ((9, 3), 'L_up'), ((9, 7), 'L_right'), ((0, 6), 'L_left'), ((3, 1), 'L_down'), ((5, 7), 'L_up')]"
384,new_ctx_50730,False,"(3, 3)",T_right,"[((9, 7), 'L_down'), ((6, 4), 'L_up'), ((3, 0), 'L_right'), ((0, 7), 'L_down'), ((0, 1), 'L_left'), ((9, 4), 'L_right'), ((6, 1), 'L_down'), ((0, 4), 'L_left'), ((9, 0), 'L_down'), ((3, 7), 'L_down'), ((6, 7), 'L_up')]"
310,old_ctx_10,True,"(0, 0)",T_right,"[((3, 7), 'L_right'), ((9, 1), 'L_right'), ((3, 0), 'L_right'), ((6, 6), 'L_right'), ((0, 3), 'L_right'), ((6, 3), 'L_down'), ((9, 7), 'L_up'), ((3, 4), 'L_right'), ((6, 0), 'L_up'), ((9, 4), 'L_left'), ((0, 7), 'L_down')]"
469,new_ctx_36748,False,"(6, 0)",T_left,"[((9, 0), 'L_down'), ((0, 7), 'L_down'), ((3, 3), 'L_down'), ((6, 6), 'L_left'), ((9, 3), 'L_down'), ((6, 3), 'L_down'), ((0, 0), 'L_up'), ((3, 7), 'L_down'), ((9, 6), 'L_up'), ((0, 3), 'L_down'), ((3, 0), 'L_down')]"
57,old_ctx_1,True,"(2, 4)",T_right,"[((5, 4), 'L_right'), ((0, 7), 'L_up'), ((6, 7), 'L_right'), ((5, 0), 'L_left'), ((9, 0), 'L_right'), ((7, 2), 'L_up'), ((9, 7), 'L_up'), ((2, 0), 'L_left'), ((0, 2), 'L_up'), ((3, 7), 'L_left'), ((9, 4), 'L_left')]"
380,new_ctx_30248,False,"(6, 4)",T_right,"[((9, 0), 'L_left'), ((0, 4), 'L_up'), ((9, 6), 'L_right'), ((3, 7), 'L_down'), ((0, 7), 'L_right'), ((6, 0), 'L_left'), ((3, 1), 'L_left'), ((3, 4), 'L_right'), ((0, 0), 'L_left'), ((6, 7), 'L_up'), ((9, 3), 'L_down')]"
458,new_ctx_33694,False,"(4, 0)",T_right,"[((6, 2), 'L_right'), ((4, 7), 'L_right'), ((1, 7), 'L_up'), ((4, 4), 'L_up'), ((9, 7), 'L_right'), ((2, 2), 'L_up'), ((7, 5), 'L_down'), ((8, 0), 'L_right'), ((0, 0), 'L_up'), ((9, 3), 'L_up'), ((0, 4), 'L_down')]"
561,new_ctx_49530,False,"(3, 3)",T_right,"[((0, 7), 'L_right'), ((5, 5), 'L_right'), ((3, 0), 'L_up'), ((7, 3), 'L_left'), ((7, 7), 'L_down'), ((6, 0), 'L_left'), ((0, 0), 'L_up'), ((9, 1), 'L_left'), ((9, 5), 'L_right'), ((0, 3), 'L_right'), ((3, 7), 'L_right')]"
565,new_ctx_44744,False,"(2, 3)",T_left,"[((5, 2), 'L_up'), ((0, 5), 'L_up'), ((9, 7), 'L_left'), ((2, 7), 'L_right'), ((4, 5), 'L_up'), ((9, 2), 'L_left'), ((6, 7), 'L_left'), ((0, 0), 'L_down'), ((7, 0), 'L_down'), ((7, 4), 'L_right'), ((3, 0), 'L_right')]"
603,new_ctx_40441,False,"(3, 4)",T_right,"[((6, 0), 'L_up'), ((9, 4), 'L_up'), ((0, 7), 'L_down'), ((6, 4), 'L_left'), ((3, 1), 'L_down'), ((9, 1), 'L_down'), ((0, 1), 'L_up'), ((9, 7), 'L_up'), ((3, 7), 'L_left'), ((6, 7), 'L_down'), ((0, 4), 'L_left')]"
535,new_ctx_15740,False,"(5, 0)",T_right,"[((5, 4), 'L_right'), ((9, 0), 'L_left'), ((9, 7), 'L_down'), ((6, 7), 'L_right'), ((2, 5), 'L_right'), ((0, 0), 'L_up'), ((3, 2), 'L_down'), ((7, 2), 'L_left'), ((0, 7), 'L_down'), ((0, 3), 'L_right'), ((9, 4), 'L_right')]"
102,old_ctx_3,True,"(2, 2)",T_right,"[((0, 5), 'L_down'), ((7, 5), 'L_down'), ((6, 2), 'L_down'), ((9, 3), 'L_down'), ((5, 7), 'L_left'), ((0, 0), 'L_down'), ((4, 4), 'L_right'), ((2, 7), 'L_left'), ((8, 0), 'L_up'), ((4, 0), 'L_right'), ((9, 7), 'L_right')]"
252,old_ctx_8,True,"(3, 3)",T_right,"[((0, 4), 'L_right'), ((6, 0), 'L_down'), ((7, 3), 'L_right'), ((7, 7), 'L_right'), ((0, 0), 'L_left'), ((3, 7), 'L_right'), ((9, 0), 'L_right'), ((3, 0), 'L_right'), ((0, 7), 'L_left'), ((9, 5), 'L_up'), ((5, 5), 'L_left')]"
704,new_ctx_68219,False,"(0, 0)",T_left,"[((7, 2), 'L_down'), ((6, 5), 'L_left'), ((2, 5), 'L_right'), ((8, 7), 'L_up'), ((4, 7), 'L_down'), ((4, 0), 'L_down'), ((0, 3), 'L_down'), ((0, 7), 'L_up'), ((4, 3), 'L_left'), ((9, 0), 'L_up'), ((9, 4), 'L_left')]"
80,old_ctx_2,True,"(3, 5)",T_right,"[((0, 3), 'L_up'), ((9, 0), 'L_down'), ((7, 5), 'L_left'), ((5, 3), 'L_up'), ((0, 0), 'L_down'), ((6, 0), 'L_right'), ((9, 3), 'L_up'), ((9, 7), 'L_right'), ((0, 6), 'L_left'), ((3, 1), 'L_down'), ((5, 7), 'L_up')]"
463,new_ctx_30944,False,"(9, 7)",T_right,"[((3, 3), 'L_right'), ((3, 0), 'L_left'), ((6, 3), 'L_left'), ((0, 6), 'L_down'), ((9, 3), 'L_up'), ((3, 7), 'L_up'), ((6, 6), 'L_down'), ((9, 0), 'L_right'), ((0, 3), 'L_down'), ((6, 0), 'L_right'), ((0, 0), 'L_down')]"
385,new_ctx_31625,False,"(2, 2)",T_right,"[((3, 7), 'L_up'), ((6, 2), 'L_up'), ((0, 4), 'L_up'), ((9, 3), 'L_down'), ((0, 0), 'L_down'), ((6, 7), 'L_left'), ((4, 0), 'L_up'), ((8, 0), 'L_down'), ((0, 7), 'L_up'), ((9, 6), 'L_left'), ((4, 4), 'L_up')]"
642,new_ctx_72688,False,"(3, 4)",T_right,"[((9, 1), 'L_up'), ((0, 7), 'L_right'), ((3, 1), 'L_up'), ((6, 3), 'L_down'), ((0, 0), 'L_right'), ((3, 7), 'L_down'), ((9, 7), 'L_left'), ((6, 7), 'L_up'), ((0, 4), 'L_right'), ((6, 0), 'L_up'), ((9, 4), 'L_up')]"
327,old_ctx_10,True,"(0, 0)",T_right,"[((3, 7), 'L_right'), ((9, 1), 'L_right'), ((3, 0), 'L_right'), ((6, 6), 'L_right'), ((0, 3), 'L_right'), ((6, 3), 'L_down'), ((9, 7), 'L_up'), ((3, 4), 'L_right'), ((6, 0), 'L_up'), ((9, 4), 'L_left'), ((0, 7), 'L_down')]"
615,new_ctx_43931,False,"(2, 3)",T_left,"[((9, 7), 'L_up'), ((7, 5), 'L_right'), ((6, 0), 'L_left'), ((2, 7), 'L_down'), ((9, 0), 'L_right'), ((5, 3), 'L_left'), ((0, 0), 'L_left'), ((0, 5), 'L_left'), ((3, 0), 'L_down'), ((5, 7), 'L_up'), ((9, 3), 'L_down')]"
192,old_ctx_6,True,"(9, 2)",T_left,"[((9, 7), 'L_left'), ((4, 5), 'L_up'), ((5, 2), 'L_right'), ((0, 5), 'L_down'), ((0, 1), 'L_down'), ((7, 4), 'L_right'), ((3, 0), 'L_right'), ((7, 0), 'L_right'), ((2, 3), 'L_left'), ((6, 7), 'L_left'), ((2, 7), 'L_down')]"
708,new_ctx_99867,False,"(9, 1)",T_right,"[((0, 0), 'L_right'), ((5, 5), 'L_left'), ((3, 0), 'L_up'), ((9, 5), 'L_down'), ((3, 3), 'L_down'), ((0, 7), 'L_left'), ((6, 0), 'L_up'), ((7, 7), 'L_up'), ((0, 4), 'L_up'), ((3, 7), 'L_left'), ((7, 3), 'L_left')]"
253,old_ctx_8,True,"(3, 3)",T_right,"[((0, 4), 'L_right'), ((6, 0), 'L_down'), ((7, 3), 'L_right'), ((7, 7), 'L_right'), ((0, 0), 'L_left'), ((3, 7), 'L_right'), ((9, 0), 'L_right'), ((3, 0), 'L_right'), ((0, 7), 'L_left'), ((9, 5), 'L_up'), ((5, 5), 'L_left')]"
111,old_ctx_3,True,"(2, 2)",T_right,"[((0, 5), 'L_down'), ((7, 5), 'L_down'), ((6, 2), 'L_down'), ((9, 3), 'L_down'), ((5, 7), 'L_left'), ((0, 0), 'L_down'), ((4, 4), 'L_right'), ((2, 7), 'L_left'), ((8, 0), 'L_up'), ((4, 0), 'L_right'), ((9, 7), 'L_right')]"
585,new_ctx_85564,False,"(7, 6)",T_right,"[((5, 0), 'L_down'), ((9, 4), 'L_left'), ((2, 5), 'L_down'), ((3, 2), 'L_right'), ((7, 2), 'L_left'), ((5, 4), 'L_down'), ((0, 7), 'L_right'), ((4, 7), 'L_up'), ((0, 3), 'L_down'), ((9, 0), 'L_down'), ((0, 0), 'L_down')]"
363,new_ctx_78106,False,"(0, 2)",T_right,"[((3, 7), 'L_up'), ((5, 0), 'L_right'), ((2, 4), 'L_up'), ((7, 2), 'L_left'), ((6, 7), 'L_right'), ((9, 4), 'L_left'), ((9, 7), 'L_down'), ((0, 6), 'L_up'), ((2, 0), 'L_right'), ((5, 4), 'L_right'), ((9, 0), 'L_up')]"
247,old_ctx_8,True,"(3, 3)",T_right,"[((0, 4), 'L_right'), ((6, 0), 'L_down'), ((7, 3), 'L_right'), ((7, 7), 'L_right'), ((0, 0), 'L_left'), ((3, 7), 'L_right'), ((9, 0), 'L_right'), ((3, 0), 'L_right'), ((0, 7), 'L_left'), ((9, 5), 'L_up'), ((5, 5), 'L_left')]"
112,old_ctx_3,True,"(2, 2)",T_right,"[((0, 5), 'L_down'), ((7, 5), 'L_down'), ((6, 2), 'L_down'), ((9, 3), 'L_down'), ((5, 7), 'L_left'), ((0, 0), 'L_down'), ((4, 4), 'L_right'), ((2, 7), 'L_left'), ((8, 0), 'L_up'), ((4, 0), 'L_right'), ((9, 7), 'L_right')]"
483,new_ctx_45367,False,"(3, 5)",T_right,"[((7, 5), 'L_left'), ((0, 6), 'L_up'), ((9, 0), 'L_down'), ((6, 0), 'L_down'), ((0, 3), 'L_up'), ((9, 7), 'L_left'), ((3, 0), 'L_up'), ((5, 3), 'L_down'), ((9, 3), 'L_right'), ((0, 0), 'L_left'), ((5, 7), 'L_right')]"
557,new_ctx_50755,False,"(7, 5)",T_right,"[((2, 2), 'L_left'), ((7, 1), 'L_up'), ((3, 5), 'L_up'), ((0, 7), 'L_down'), ((5, 7), 'L_right'), ((0, 4), 'L_left'), ((4, 0), 'L_up'), ((9, 7), 'L_up'), ((5, 3), 'L_right'), ((0, 0), 'L_down'), ((9, 3), 'L_up')]"
366,new_ctx_13096,False,"(6, 4)",T_left,"[((6, 7), 'L_left'), ((0, 0), 'L_up'), ((3, 4), 'L_down'), ((0, 3), 'L_up'), ((9, 0), 'L_left'), ((9, 3), 'L_down'), ((3, 7), 'L_down'), ((6, 1), 'L_left'), ((0, 7), 'L_up'), ((3, 1), 'L_left'), ((9, 6), 'L_down')]"
213,old_ctx_7,True,"(7, 5)",T_left,"[((2, 2), 'L_down'), ((4, 4), 'L_down'), ((4, 0), 'L_up'), ((2, 7), 'L_left'), ((0, 5), 'L_left'), ((8, 0), 'L_right'), ((9, 7), 'L_left'), ((9, 3), 'L_down'), ((5, 7), 'L_right'), ((6, 2), 'L_up'), ((0, 0), 'L_down')]"
343,old_ctx_11,True,"(4, 4)",T_right,"[((6, 7), 'L_right'), ((8, 0), 'L_right'), ((2, 2), 'L_left'), ((6, 2), 'L_left'), ((0, 4), 'L_right'), ((9, 4), 'L_up'), ((9, 7), 'L_up'), ((3, 7), 'L_down'), ((0, 0), 'L_up'), ((0, 7), 'L_down'), ((4, 0), 'L_right')]"
323,old_ctx_10,True,"(0, 0)",T_right,"[((3, 7), 'L_right'), ((9, 1), 'L_right'), ((3, 0), 'L_right'), ((6, 6), 'L_right'), ((0, 3), 'L_right'), ((6, 3), 'L_down'), ((9, 7), 'L_up'), ((3, 4), 'L_right'), ((6, 0), 'L_up'), ((9, 4), 'L_left'), ((0, 7), 'L_down')]"
596,new_ctx_46680,False,"(7, 5)",T_left,"[((2, 2), 'L_right'), ((2, 7), 'L_down'), ((6, 2), 'L_left'), ((4, 4), 'L_right'), ((9, 3), 'L_right'), ((0, 0), 'L_down'), ((8, 0), 'L_right'), ((5, 7), 'L_up'), ((9, 7), 'L_right'), ((0, 5), 'L_down'), ((4, 0), 'L_up')]"
527,new_ctx_21935,False,"(2, 2)",T_left,"[((7, 5), 'L_up'), ((1, 7), 'L_up'), ((0, 0), 'L_up'), ((5, 7), 'L_down'), ((7, 0), 'L_down'), ((3, 5), 'L_up'), ((9, 7), 'L_left'), ((5, 3), 'L_up'), ((4, 0), 'L_right'), ((9, 3), 'L_left'), ((0, 4), 'L_up')]"
